image_id,stem,rel_path,panel,camera,session,cluster_id,original_class_id,v2_class_id,box_index,boxes_in_image,bbox_xyxy,bbox_area_ratio,aspect_w_over_h,top_at_frame,bottom_at_frame,nested_in_other,contains_other,has_box_directly_above,case_type_hint
P6/A1_B3_P6_2022-05-24_IR1_00022,A1_B3_P6_2022-05-24_IR1_00022,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00022.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63087,15,13,1,2,"0.2130,0.4405,0.3002,0.9360",0.0432,0.176,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00023,A1_B3_P6_2022-05-24_IR1_00023,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00023.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63088,15,13,0,3,"0.2320,0.4948,0.2983,0.9908",0.03292,0.134,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00023,A1_B3_P6_2022-05-24_IR1_00023,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00023.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63088,15,13,1,3,"0.0002,0.3532,0.0460,0.9621",0.02786,0.075,0,0,0,0,0,C_매우김
P6/A1_B3_P6_2022-05-24_IR1_00023,A1_B3_P6_2022-05-24_IR1_00023,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00023.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63088,15,13,2,3,"0.4672,0.4550,0.5336,0.9510",0.03292,0.134,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00024,A1_B3_P6_2022-05-24_IR1_00024,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00024.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63089,15,13,0,2,"0.1948,0.4596,0.2766,0.9733",0.04201,0.159,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00024,A1_B3_P6_2022-05-24_IR1_00024,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00024.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63089,15,13,1,2,"0.4516,0.4696,0.5289,0.9746",0.03904,0.153,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00025,A1_B3_P6_2022-05-24_IR1_00025,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00025.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63090,15,13,0,3,"0.1825,0.3928,0.2653,0.8745",0.03984,0.172,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00025,A1_B3_P6_2022-05-24_IR1_00025,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00025.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63090,15,13,1,3,"0.0000,0.3598,0.0472,0.8578",0.0235,0.095,0,0,0,0,0,C_매우김
P6/A1_B3_P6_2022-05-24_IR1_00025,A1_B3_P6_2022-05-24_IR1_00025,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00025.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63090,15,13,2,3,"0.4222,0.4267,0.5059,0.9146",0.04083,0.172,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00026,A1_B3_P6_2022-05-24_IR1_00026,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00026.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63091,15,13,0,3,"0.0006,0.5012,0.0516,0.9449",0.0226,0.115,0,0,0,0,0,C_매우김
P6/A1_B3_P6_2022-05-24_IR1_00026,A1_B3_P6_2022-05-24_IR1_00026,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00026.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63091,15,13,1,3,"0.2052,0.4890,0.2758,0.9574",0.03307,0.151,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00026,A1_B3_P6_2022-05-24_IR1_00026,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00026.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63091,15,13,2,3,"0.4577,0.4820,0.5376,0.9698",0.03895,0.164,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00027,A1_B3_P6_2022-05-24_IR1_00027,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00027.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63092,15,13,0,3,"0.4228,0.4129,0.5136,0.8987",0.04411,0.187,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00027,A1_B3_P6_2022-05-24_IR1_00027,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00027.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63092,15,13,1,3,"0.1653,0.4312,0.2716,0.8817",0.04787,0.236,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00027,A1_B3_P6_2022-05-24_IR1_00027,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00027.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63092,15,13,2,3,"0.0000,0.4312,0.0484,0.6804",0.01207,0.194,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00028,A1_B3_P6_2022-05-24_IR1_00028,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00028.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63093,15,13,0,2,"0.4721,0.4607,0.5453,0.9479",0.03567,0.15,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00028,A1_B3_P6_2022-05-24_IR1_00028,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00028.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63093,15,13,1,2,"0.1831,0.4509,0.2849,0.9246",0.04821,0.215,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00029,A1_B3_P6_2022-05-24_IR1_00029,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00029.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63094,15,13,0,3,"0.2530,0.3699,0.3263,0.8571",0.03567,0.15,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00029,A1_B3_P6_2022-05-24_IR1_00029,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00029.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63094,15,13,1,3,"0.0001,0.4144,0.0424,0.9155",0.02119,0.084,0,0,0,0,0,C_매우김
P6/A1_B3_P6_2022-05-24_IR1_00029,A1_B3_P6_2022-05-24_IR1_00029,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00029.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63094,15,13,2,3,"0.4810,0.3910,0.5722,0.8679",0.04349,0.191,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00030,A1_B3_P6_2022-05-24_IR1_00030,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00030.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63095,15,13,0,2,"0.5584,0.0338,0.6719,0.6659",0.07178,0.18,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00030,A1_B3_P6_2022-05-24_IR1_00030,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00030.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63095,15,13,1,2,"0.8617,0.0969,0.9447,0.5983",0.04163,0.166,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00031,A1_B3_P6_2022-05-24_IR1_00031,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00031.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63096,15,13,0,2,"0.8888,0.1042,0.9463,0.4129",0.01776,0.186,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00031,A1_B3_P6_2022-05-24_IR1_00031,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00031.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63096,15,13,1,2,"0.6111,0.0153,0.7141,0.3992",0.03953,0.268,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00032,A1_B3_P6_2022-05-24_IR1_00032,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00032.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63097,15,13,0,2,"0.3176,0.0025,0.3931,0.6512",0.04898,0.116,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00032,A1_B3_P6_2022-05-24_IR1_00032,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00032.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63097,15,13,1,2,"0.5827,0.0713,0.6897,0.7200",0.06941,0.165,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00033,A1_B3_P6_2022-05-24_IR1_00033,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00033.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63098,15,13,0,2,"0.6042,-0.0000,0.6728,0.3679",0.02525,0.187,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00033,A1_B3_P6_2022-05-24_IR1_00033,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00033.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63098,15,13,1,2,"0.3142,0.0011,0.3718,0.3821",0.02195,0.151,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00034,A1_B3_P6_2022-05-24_IR1_00034,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00034.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63099,15,13,0,3,"0.2724,0.1041,0.3806,0.6156",0.05537,0.212,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00034,A1_B3_P6_2022-05-24_IR1_00034,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00034.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63099,15,13,1,3,"0.7878,0.0247,0.8617,0.5812",0.04107,0.133,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00034,A1_B3_P6_2022-05-24_IR1_00034,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00034.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63099,15,13,2,3,"0.5597,0.0396,0.6335,0.5960",0.04107,0.133,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00035,A1_B3_P6_2022-05-24_IR1_00035,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00035.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63100,15,13,0,3,"0.3253,0.0513,0.4169,0.5988",0.05016,0.167,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00035,A1_B3_P6_2022-05-24_IR1_00035,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00035.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63100,15,13,1,3,"0.5928,0.0806,0.7008,0.6629",0.06287,0.185,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00035,A1_B3_P6_2022-05-24_IR1_00035,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00035.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63100,15,13,2,3,"0.1033,0.1040,0.1688,0.5579",0.02973,0.144,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00036,A1_B3_P6_2022-05-24_IR1_00036,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00036.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63101,15,13,0,3,"0.8648,0.0971,0.9565,0.4146",0.02909,0.289,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00036,A1_B3_P6_2022-05-24_IR1_00036,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00036.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63101,15,13,1,3,"0.3102,-0.0000,0.4018,0.3852",0.03528,0.238,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00036,A1_B3_P6_2022-05-24_IR1_00036,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00036.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63101,15,13,2,3,"0.6119,-0.0000,0.7035,0.3769",0.03452,0.243,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00037,A1_B3_P6_2022-05-24_IR1_00037,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00037.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63102,15,13,0,3,"0.0263,0.1016,0.1180,0.3404",0.02188,0.384,0,0,0,0,0,B_넓음
P6/A1_B3_P6_2022-05-24_IR1_00037,A1_B3_P6_2022-05-24_IR1_00037,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00037.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63102,15,13,1,3,"0.6098,0.0000,0.7015,0.3806",0.03487,0.241,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00037,A1_B3_P6_2022-05-24_IR1_00037,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00037.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63102,15,13,2,3,"0.3231,0.0000,0.3757,0.3238",0.01703,0.162,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00038,A1_B3_P6_2022-05-24_IR1_00038,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00038.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63103,15,13,0,3,"0.6162,0.0000,0.6972,0.6062",0.04911,0.134,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00038,A1_B3_P6_2022-05-24_IR1_00038,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00038.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63103,15,13,1,3,"0.3221,0.0167,0.4341,0.6450",0.07035,0.178,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00038,A1_B3_P6_2022-05-24_IR1_00038,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00038.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63103,15,13,2,3,"0.0040,0.1790,0.1158,0.7938",0.06876,0.182,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00039,A1_B3_P6_2022-05-24_IR1_00039,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00039.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63104,15,13,0,2,"0.3684,0.0023,0.4645,0.6460",0.06184,0.149,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00039,A1_B3_P6_2022-05-24_IR1_00039,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00039.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63104,15,13,1,2,"0.0456,0.1090,0.1372,0.5583",0.04117,0.204,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00040,A1_B3_P6_2022-05-24_IR1_00040,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00040.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63105,15,13,0,2,"0.6222,0.0000,0.7138,0.3385",0.03101,0.271,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00040,A1_B3_P6_2022-05-24_IR1_00040,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00040.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63105,15,13,1,2,"0.3137,0.0302,0.4052,0.3192",0.02647,0.317,0,0,0,0,0,B_넓음
P6/A1_B3_P6_2022-05-24_IR1_00041,A1_B3_P6_2022-05-24_IR1_00041,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00041.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63106,15,13,0,2,"0.0339,0.1823,0.1255,0.3229",0.01288,0.652,0,0,0,0,0,B_넓음
P6/A1_B3_P6_2022-05-24_IR1_00041,A1_B3_P6_2022-05-24_IR1_00041,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00041.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63106,15,13,1,2,"0.3384,0.0000,0.4300,0.3467",0.03177,0.264,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00054,A1_B3_P6_2022-05-24_IR1_00054,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00054.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63118,15,13,0,1,"0.7925,0.0000,0.8720,0.0825",0.00656,0.964,1,0,0,0,0,F_상단잘림
P6/A1_B3_P6_2022-05-24_IR1_00073,A1_B3_P6_2022-05-24_IR1_00073,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00073.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63137,15,13,0,1,"0.0000,0.2662,0.0613,0.8689",0.03693,0.102,0,0,0,0,0,C_매우김
P6/A2_B1_P6_2022-06-03_IR1_00012,A2_B1_P6_2022-06-03_IR1_00012,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00012.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64472,15,13,0,1,"0.5837,0.8420,0.6969,0.9997",0.01787,0.718,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00015,A2_B1_P6_2022-06-03_IR1_00015,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00015.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64475,15,13,0,1,"0.2706,0.8581,0.3865,0.9991",0.01634,0.822,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00021,A2_B1_P6_2022-06-03_IR1_00021,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00021.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64481,15,13,0,1,"0.7269,0.8797,0.8195,0.9983",0.01098,0.781,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00023,A2_B1_P6_2022-06-03_IR1_00023,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00023.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64483,15,13,0,1,"0.2012,0.8451,0.3204,0.9996",0.01841,0.771,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00024,A2_B1_P6_2022-06-03_IR1_00024,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00024.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64484,15,13,0,1,"0.7216,0.7826,0.8184,0.9979",0.02084,0.449,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00025,A2_B1_P6_2022-06-03_IR1_00025,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00025.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64485,15,13,0,1,"0.1891,0.8212,0.3217,0.9995",0.02366,0.744,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00026,A2_B1_P6_2022-06-03_IR1_00026,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00026.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64486,15,13,0,1,"0.2734,0.7770,0.4068,0.9998",0.02972,0.599,0,1,0,0,0,B_넓음
P6/A2_B1_P6_2022-06-03_IR1_00027,A2_B1_P6_2022-06-03_IR1_00027,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00027.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64487,15,13,0,1,"0.2003,0.4524,0.3206,0.9999",0.06584,0.22,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00029,A2_B1_P6_2022-06-03_IR1_00029,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00029.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64487,15,13,0,2,"0.1640,0.5751,0.2813,1.0000",0.04982,0.276,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00029,A2_B1_P6_2022-06-03_IR1_00029,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00029.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64487,15,13,1,2,"0.6541,0.5906,0.7550,1.0000",0.0413,0.246,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00030,A2_B1_P6_2022-06-03_IR1_00030,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00030.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64489,15,13,0,2,"0.3107,0.6491,0.4086,0.9985",0.0342,0.28,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00030,A2_B1_P6_2022-06-03_IR1_00030,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00030.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64489,15,13,1,2,"0.8356,0.5299,0.9335,0.8793",0.0342,0.28,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00031,A2_B1_P6_2022-06-03_IR1_00031,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00031.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64490,15,13,0,2,"0.6078,0.5796,0.7153,1.0000",0.04518,0.256,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00031,A2_B1_P6_2022-06-03_IR1_00031,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00031.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64490,15,13,1,2,"0.0939,0.5100,0.2092,0.9255",0.04789,0.277,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00032,A2_B1_P6_2022-06-03_IR1_00032,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00032.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64491,15,13,0,1,"0.7459,0.4353,0.8596,0.9002",0.05287,0.245,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00033,A2_B1_P6_2022-06-03_IR1_00033,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00033.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64492,15,13,0,2,"0.0899,0.1118,0.1967,0.6745",0.06008,0.19,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00033,A2_B1_P6_2022-06-03_IR1_00033,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00033.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64492,15,13,1,2,"0.4244,0.0180,0.5279,0.6972",0.0703,0.152,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00034,A2_B1_P6_2022-06-03_IR1_00034,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00034.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64492,15,13,0,2,"0.4406,0.0076,0.5487,0.6678",0.0714,0.164,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00034,A2_B1_P6_2022-06-03_IR1_00034,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00034.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64492,15,13,1,2,"0.1402,0.0980,0.2445,0.6092",0.05331,0.204,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00035,A2_B1_P6_2022-06-03_IR1_00035,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00035.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64494,15,13,0,2,"0.4416,0.0174,0.5636,0.7509",0.08949,0.166,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00035,A2_B1_P6_2022-06-03_IR1_00035,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00035.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64494,15,13,1,2,"0.0803,0.1140,0.2182,0.8750",0.10488,0.181,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00036,A2_B1_P6_2022-06-03_IR1_00036,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00036.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64495,15,13,0,2,"0.0645,0.4870,0.1916,0.9210",0.05517,0.293,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00036,A2_B1_P6_2022-06-03_IR1_00036,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00036.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64495,15,13,1,2,"0.4343,0.3686,0.5501,0.9967",0.07278,0.184,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00037,A2_B1_P6_2022-06-03_IR1_00037,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00037.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64496,15,13,0,2,"0.0570,0.2679,0.1875,0.9209",0.08517,0.2,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00037,A2_B1_P6_2022-06-03_IR1_00037,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00037.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64496,15,13,1,2,"0.4024,0.2770,0.5214,0.9978",0.08577,0.165,0,1,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00038,A2_B1_P6_2022-06-03_IR1_00038,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00038.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64497,15,13,0,2,"0.1227,0.4519,0.2217,0.9203",0.04637,0.211,0,0,0,0,0,A_전형
P6/A2_B1_P6_2022-06-03_IR1_00038,A2_B1_P6_2022-06-03_IR1_00038,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00038.jpg,P6-VCB반,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64497,15,13,1,2,"0.4393,0.4721,0.5383,1.0000",0.05226,0.188,0,1,0,0,0,A_전형
