panel_id,image,box_index,class_id,class_name,audit_rule,status,reason,detail
P1,A3_B3_P1_2022-06-17_IR1_00053,0+2,1,에폭시 표면,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.177
P1,A3_B3_P1_2022-06-17_IR1_00062,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00141 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B3_P1_2022-06-17_IR1_00062,1+4,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.663
P1,A3_B3_P1_2022-06-17_IR1_00083,1+2,0,철심부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.522
P1,A3_B4_P1_2022-06-17_IR1_00020,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00280 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00020,7,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00258 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00020,0+4,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.196
P1,A3_B4_P1_2022-06-17_IR1_00020,6+7,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.158
P1,A3_B4_P1_2022-06-17_IR1_00020,6+8,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.251
P1,A3_B4_P1_2022-06-17_IR1_00020,7+8,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.630
P1,A3_B4_P1_2022-06-17_IR1_00024,0+2,0,철심부,같은 클래스 중복,SUSPECT,같은 클래스 IoU 0.615 — 같은 인스턴스인지 좌표만으로 확정 불가,나란한 동종 부품이 겹쳐 보이는 경우일 수 있다
P1,A3_B4_P1_2022-06-17_IR1_00063,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00230 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00063,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00227 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00063,8,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00177 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00063,9,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00217 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00082,1+2,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.527
P1,A3_B4_P1_2022-06-17_IR1_00085,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00147 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B4_P1_2022-06-17_IR1_00085,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00146 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00001,0,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00090 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00001,1,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00086 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00001,3,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00086 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00002,0,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00276 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00002,3,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00238 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00002,5,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00122 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00003,0,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00189 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00003,2,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00182 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00021,1,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00276 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P3,A2_B1_P3_2022-06-03_IR1_00043,0,24,변류기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00189 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P4,A1_B1_P4_2022-05-12_IR1_00001,4,7,변압기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00015,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00021,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00024,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00025,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00041,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00042,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00046,2,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00106,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00106,0+1,8,변류기,같은 클래스 중복,SUSPECT,같은 클래스 IoU 0.614 — 같은 인스턴스인지 좌표만으로 확정 불가,나란한 동종 부품이 겹쳐 보이는 경우일 수 있다
P4,A1_B1_P4_2022-05-12_IR1_00108,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-05-12_IR1_00111,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-03_IR1_00042,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-03_IR1_00052,1,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-03_IR1_00053,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-03_IR1_00055,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-17_IR1_00005,1,9,비한류형 전력퓨즈,초소형(candidate),SUSPECT,정규화 면적 0.00278 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P4,A1_B1_P4_2022-06-17_IR1_00020,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
P4,A1_B1_P4_2022-06-17_IR1_00024,0,8,변류기,잘림 30% 규칙,UNDETERMINABLE,프레임 2변 접촉 — 원래 면적을 알 수 없어 30% 판정 불가,bottom left
