panel,panel_id,camera,session,target_classes,unseen_classes,image_id,rel_path,cluster_id,cluster_size,has_rgb_pair,reason,priority,panel_provisional,class_on_hold
P10-ACB&MCCB반,P10,IR1,P10|A1_B1_2022-05-12_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P10/A1_B1_P10_2022-05-12_IR1_00002,P10-ACB&MCCB반/A1_B1_P10_2022-05-12_IR1_00002.jpg,P10-C98352,1,1,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-25_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-25_IR2_00900,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00900.jpg,P4-C53626,1,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-25_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-25_IR2_00478,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00478.jpg,P4-C53426,2,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-25_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-25_IR2_00483,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00483.jpg,P4-C53428,4,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-25_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-25_IR2_00487,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00487.jpg,P4-C53432,3,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-25_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-25_IR2_00782,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00782.jpg,P4-C53564,4,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-27_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-27_IR2_00001,P4-MOF&PT반/A1_B1_P4_2022-07-27_IR2_00001.jpg,P4-C53664,3,0,라벨 0건 클래스 확인,High,0,
P4-MOF&PT반,P4,IR2,P4|A1_B1_2022-07-27_IR2_,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,몰드타입 PT,P4/A1_B1_P4_2022-07-27_IR2_00455,P4-MOF&PT반/A1_B1_P4_2022-07-27_IR2_00455.jpg,P4-C53819,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR1,P5|A1_B2_2022-05-12_IR1_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-05-12_IR1_00002,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00002.jpg,P5-C53849,1,1,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR1,P5|A1_B2_2022-05-12_IR1_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-05-12_IR1_00116,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00116.jpg,P5-C53962,1,1,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR1,P5|A1_B2_2022-05-12_IR1_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-05-12_IR1_00065,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00065.jpg,P5-C53912,1,1,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00087,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00087.jpg,P5-C53965,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00733,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00733.jpg,P5-C54156,3,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_05791,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05791.jpg,P5-C55467,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_05679,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05679.jpg,P5-C55432,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00742,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00742.jpg,P5-C54159,4,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_05672,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05672.jpg,P5-C55430,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_01683,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_01683.jpg,P5-C54557,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00707,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00707.jpg,P5-C54148,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00767,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00767.jpg,P5-C54167,6,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00809,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00809.jpg,P5-C54190,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00854,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00854.jpg,P5-C54200,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_05689,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05689.jpg,P5-C55435,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_00893,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00893.jpg,P5-C54217,3,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_04989,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_04989.jpg,P5-C55089,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A1_B2_2022-07-19_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR2_05797,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05797.jpg,P5-C55468,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00054,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00054.jpg,P5-C55636,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02574,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02574.jpg,P5-C56727,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00291,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00291.jpg,P5-C55754,5,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_03928,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_03928.jpg,P5-C57254,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00290,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00290.jpg,P5-C55753,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00230,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00230.jpg,P5-C55719,3,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02576,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02576.jpg,P5-C56729,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00286,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00286.jpg,P5-C55750,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02577,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02577.jpg,P5-C56730,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00265,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00265.jpg,P5-C55734,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02982,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02982.jpg,P5-C56860,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02552,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02552.jpg,P5-C56717,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_00284,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00284.jpg,P5-C55749,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02968,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02968.jpg,P5-C56854,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02553,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02553.jpg,P5-C56718,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_03731,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_03731.jpg,P5-C57175,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02573,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02573.jpg,P5-C56726,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_03923,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_03923.jpg,P5-C57249,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_01454,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_01454.jpg,P5-C56245,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02572,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02572.jpg,P5-C56725,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A1_B2_2022-07-19_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A1_B2_P5_2022-07-19_IR3_02973,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_02973.jpg,P5-C56856,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR1,P5|A2_B1_2022-06-03_IR1_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-06-03_IR1_00001,P5-PF&PT반/A2_B1_P5_2022-06-03_IR1_00001.jpg,P5-C57305,1,1,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A2_B1_2022-07-11_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR2_00001,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_00001.jpg,P5-C57353,1,1,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A2_B1_2022-07-11_IR2_1,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR2_1_00429,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_1_00429.jpg,P5-C57357,4,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A2_B1_2022-07-11_IR2_1,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR2_1_00567,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_1_00567.jpg,P5-C57415,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A2_B1_2022-07-11_IR2_2,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR2_2_00497,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_2_00497.jpg,P5-C57481,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A2_B1_2022-07-11_IR2_2,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR2_2_00639,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_2_00639.jpg,P5-C57575,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00005,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00005.jpg,P5-C57616,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_01366,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_01366.jpg,P5-C58255,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00030,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00030.jpg,P5-C57632,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00875,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00875.jpg,P5-C58067,4,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00022,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00022.jpg,P5-C57628,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00138,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00138.jpg,P5-C57672,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00024,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00024.jpg,P5-C57629,2,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00917,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00917.jpg,P5-C58081,31,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A2_B1_2022-07-11_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A2_B1_P5_2022-07-11_IR3_00032,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00032.jpg,P5-C57633,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR2,P5|A3_B1_2022-07-01_IR2_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR2_00001,P5-PF&PT반/A3_B1_P5_2022-07-01_IR2_00001.jpg,P5-C58276,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_00001,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_00001.jpg,P5-C58277,26,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_01030,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_01030.jpg,P5-C58607,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_01540,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_01540.jpg,P5-C58794,5,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_00463,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_00463.jpg,P5-C58473,1,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_01050,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_01050.jpg,P5-C58618,6,0,라벨 0건 클래스 확인,High,0,
P5-PF&PT반,P5,IR3,P5|A3_B1_2022-07-01_IR3_,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,몰드타입 PT 케이블헤드 인입선로 접촉부,P5/A3_B1_P5_2022-07-01_IR3_00448,P5-PF&PT반/A3_B1_P5_2022-07-01_IR3_00448.jpg,P5-C58464,1,0,라벨 0건 클래스 확인,High,0,
P6-VCB반,P6,IR1,P6|A1_B1_2022-05-12_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-05-12_IR1_00002,P6-VCB반/A1_B1_P6_2022-05-12_IR1_00002.jpg,P6-C58864,1,1,라벨 0건 클래스 확인,High,0,SA
