panel,panel_id,delivered_as,image_id,camera,session,cluster_id,target_classes,reference_rgb,selection_reason,priority,panel_provisional,assignee,agreement_subset,overlap,annotator_pair
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_00123.jpg,P4/A1_B1_P4_2022-07-19_IR3_00123,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52287,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_01624.jpg,P4/A1_B1_P4_2022-07-19_IR3_01624,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52943,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_01257.jpg,P4/A1_B1_P4_2022-07-19_IR3_01257,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52805,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_00224.jpg,P4/A1_B1_P4_2022-07-19_IR3_00224,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52340,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_00106.jpg,P4/A1_B1_P4_2022-07-19_IR3_00106,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52281,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_01327.jpg,P4/A1_B1_P4_2022-07-19_IR3_01327,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52833,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00000.jpg,P4/A1_B1_P4_2022-07-25_IR2_00000,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53241,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00900.jpg,P4/A1_B1_P4_2022-07-25_IR2_00900,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53626,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00478.jpg,P4/A1_B1_P4_2022-07-25_IR2_00478,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53426,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00483.jpg,P4/A1_B1_P4_2022-07-25_IR2_00483,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53428,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00487.jpg,P4/A1_B1_P4_2022-07-25_IR2_00487,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53432,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-25_IR2_00782.jpg,P4/A1_B1_P4_2022-07-25_IR2_00782,IR2,P4|A1_B1_2022-07-25_IR2_,P4-C53564,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-27_IR2_00001.jpg,P4/A1_B1_P4_2022-07-27_IR2_00001,IR2,P4|A1_B1_2022-07-27_IR2_,P4-C53664,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-27_IR2_00455.jpg,P4/A1_B1_P4_2022-07-27_IR2_00455,IR2,P4|A1_B1_2022-07-27_IR2_,P4-C53819,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-05-12_IR1_00002.jpg,P5/A1_B2_P5_2022-05-12_IR1_00002,IR1,P5|A1_B2_2022-05-12_IR1_,P5-C53849,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,reference_rgb/P5/A1_B2_P5_2022-05-12_IR1_00002_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-05-12_IR1_00116.jpg,P5/A1_B2_P5_2022-05-12_IR1_00116,IR1,P5|A1_B2_2022-05-12_IR1_,P5-C53962,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,reference_rgb/P5/A1_B2_P5_2022-05-12_IR1_00116_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-05-12_IR1_00065.jpg,P5/A1_B2_P5_2022-05-12_IR1_00065,IR1,P5|A1_B2_2022-05-12_IR1_,P5-C53912,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,reference_rgb/P5/A1_B2_P5_2022-05-12_IR1_00065_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00087.jpg,P5/A1_B2_P5_2022-07-19_IR2_00087,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C53965,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00733.jpg,P5/A1_B2_P5_2022-07-19_IR2_00733,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54156,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_05791.jpg,P5/A1_B2_P5_2022-07-19_IR2_05791,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55467,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_05679.jpg,P5/A1_B2_P5_2022-07-19_IR2_05679,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55432,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00742.jpg,P5/A1_B2_P5_2022-07-19_IR2_00742,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54159,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_05672.jpg,P5/A1_B2_P5_2022-07-19_IR2_05672,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55430,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_01683.jpg,P5/A1_B2_P5_2022-07-19_IR2_01683,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54557,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00707.jpg,P5/A1_B2_P5_2022-07-19_IR2_00707,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54148,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00767.jpg,P5/A1_B2_P5_2022-07-19_IR2_00767,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54167,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00809.jpg,P5/A1_B2_P5_2022-07-19_IR2_00809,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54190,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00854.jpg,P5/A1_B2_P5_2022-07-19_IR2_00854,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54200,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_05689.jpg,P5/A1_B2_P5_2022-07-19_IR2_05689,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55435,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_00893.jpg,P5/A1_B2_P5_2022-07-19_IR2_00893,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C54217,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_04989.jpg,P5/A1_B2_P5_2022-07-19_IR2_04989,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55089,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR2_05797.jpg,P5/A1_B2_P5_2022-07-19_IR2_05797,IR2,P5|A1_B2_2022-07-19_IR2_,P5-C55468,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00054.jpg,P5/A1_B2_P5_2022-07-19_IR3_00054,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55636,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02574.jpg,P5/A1_B2_P5_2022-07-19_IR3_02574,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56727,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00291.jpg,P5/A1_B2_P5_2022-07-19_IR3_00291,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55754,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_03928.jpg,P5/A1_B2_P5_2022-07-19_IR3_03928,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C57254,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00290.jpg,P5/A1_B2_P5_2022-07-19_IR3_00290,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55753,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00230.jpg,P5/A1_B2_P5_2022-07-19_IR3_00230,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55719,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02576.jpg,P5/A1_B2_P5_2022-07-19_IR3_02576,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56729,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00286.jpg,P5/A1_B2_P5_2022-07-19_IR3_00286,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55750,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02577.jpg,P5/A1_B2_P5_2022-07-19_IR3_02577,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56730,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00265.jpg,P5/A1_B2_P5_2022-07-19_IR3_00265,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55734,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02982.jpg,P5/A1_B2_P5_2022-07-19_IR3_02982,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56860,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02552.jpg,P5/A1_B2_P5_2022-07-19_IR3_02552,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56717,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_00284.jpg,P5/A1_B2_P5_2022-07-19_IR3_00284,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C55749,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02968.jpg,P5/A1_B2_P5_2022-07-19_IR3_02968,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56854,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02553.jpg,P5/A1_B2_P5_2022-07-19_IR3_02553,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56718,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_03731.jpg,P5/A1_B2_P5_2022-07-19_IR3_03731,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C57175,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02573.jpg,P5/A1_B2_P5_2022-07-19_IR3_02573,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56726,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_03923.jpg,P5/A1_B2_P5_2022-07-19_IR3_03923,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C57249,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_01454.jpg,P5/A1_B2_P5_2022-07-19_IR3_01454,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56245,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02572.jpg,P5/A1_B2_P5_2022-07-19_IR3_02572,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56725,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A1_B2_P5_2022-07-19_IR3_02973.jpg,P5/A1_B2_P5_2022-07-19_IR3_02973,IR3,P5|A1_B2_2022-07-19_IR3_,P5-C56856,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-06-03_IR1_00001.jpg,P5/A2_B1_P5_2022-06-03_IR1_00001,IR1,P5|A2_B1_2022-06-03_IR1_,P5-C57305,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,reference_rgb/P5/A2_B1_P5_2022-06-03_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR2_00001.jpg,P5/A2_B1_P5_2022-07-11_IR2_00001,IR2,P5|A2_B1_2022-07-11_IR2_,P5-C57353,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,reference_rgb/P5/A2_B1_P5_2022-07-11_IR2_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR2_1_00429.jpg,P5/A2_B1_P5_2022-07-11_IR2_1_00429,IR2,P5|A2_B1_2022-07-11_IR2_1,P5-C57357,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR2_1_00567.jpg,P5/A2_B1_P5_2022-07-11_IR2_1_00567,IR2,P5|A2_B1_2022-07-11_IR2_1,P5-C57415,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR2_2_00497.jpg,P5/A2_B1_P5_2022-07-11_IR2_2_00497,IR2,P5|A2_B1_2022-07-11_IR2_2,P5-C57481,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR2_2_00639.jpg,P5/A2_B1_P5_2022-07-11_IR2_2_00639,IR2,P5|A2_B1_2022-07-11_IR2_2,P5-C57575,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00005.jpg,P5/A2_B1_P5_2022-07-11_IR3_00005,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57616,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_01366.jpg,P5/A2_B1_P5_2022-07-11_IR3_01366,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C58255,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00030.jpg,P5/A2_B1_P5_2022-07-11_IR3_00030,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57632,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00875.jpg,P5/A2_B1_P5_2022-07-11_IR3_00875,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C58067,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00022.jpg,P5/A2_B1_P5_2022-07-11_IR3_00022,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57628,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00138.jpg,P5/A2_B1_P5_2022-07-11_IR3_00138,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57672,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00024.jpg,P5/A2_B1_P5_2022-07-11_IR3_00024,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57629,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00917.jpg,P5/A2_B1_P5_2022-07-11_IR3_00917,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C58081,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A2_B1_P5_2022-07-11_IR3_00032.jpg,P5/A2_B1_P5_2022-07-11_IR3_00032,IR3,P5|A2_B1_2022-07-11_IR3_,P5-C57633,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR2_00001.jpg,P5/A3_B1_P5_2022-07-01_IR2_00001,IR2,P5|A3_B1_2022-07-01_IR2_,P5-C58276,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_00001.jpg,P5/A3_B1_P5_2022-07-01_IR3_00001,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58277,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_01030.jpg,P5/A3_B1_P5_2022-07-01_IR3_01030,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58607,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_01540.jpg,P5/A3_B1_P5_2022-07-01_IR3_01540,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58794,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_00463.jpg,P5/A3_B1_P5_2022-07-01_IR3_00463,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58473,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_01050.jpg,P5/A3_B1_P5_2022-07-01_IR3_01050,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58618,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P5-PF&PT반,P5,images/P5/A3_B1_P5_2022-07-01_IR3_00448.jpg,P5/A3_B1_P5_2022-07-01_IR3_00448,IR3,P5|A3_B1_2022-07-01_IR3_,P5-C58464,소음기부착형 전력퓨즈 몰드타입 PT 케이블헤드 인입선로 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-05-12_IR1_00002.jpg,P6/A1_B1_P6_2022-05-12_IR1_00002,IR1,P6|A1_B1_2022-05-12_IR1_,P6-C58864,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A1_B1_P6_2022-05-12_IR1_00002_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P6-VCB반,P6,images/P6/A1_B1_P6_2022-06-17_IR1_00001.jpg,P6/A1_B1_P6_2022-06-17_IR1_00001,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58940,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A1_B1_P6_2022-06-17_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
